1,1,3,2
1,1,2,2
1,1,3,2
2,1,3,2
1,1,3,2
1,1,3,2
2,1,3,2
2,1,3,2
2,1,3,2
1,1,3,2
1,1,3,2
2,2,3,2
2,2,3,3
2,2,3,2
2,2,4,3
3,2,4,3
3,3,4,3
3,4,5,4
4,4,5,4
4,4,5,4
3,3,4,4
3,3,5,4
4,4,5,4
4,3,5,4
4,3,5,4
3,3,4,3
3,3,4,4
3,3,4,3
3,3,4,3
3,3,4,3
3,3,5,4
4,3,5,4
4,3,5,4
4,3,5,4
4,3,5,4
4,3,5,4
4,4,5,4
4,4,5,4
4,4,5,4
4,3,5,4
4,3,5,4
4,4,5,4
4,3,5,4
4,3,5,4
4,3,5,4
4,4,5,4
4,4,5,4
4,4,5,5
5,5,6,5
4,4,6,5
4,4,6,5
5,4,6,5
4,4,6,5
4,4,5,4
4,4,5,4
4,3,4,4
3,3,4,4
3,3,4,4
3,3,4,4
4,3,5,4
4,3,5,4
4,3,5,4
4,3,5,4
4,4,5,4
4,4,5,4
4,4,5,5
4,4,5,5
5,5,6,5
5,5,6,5
6,6,7,7
7,6,7,6
6,6,7,7
7,6,7,6
6,5,7,6
6,5,7,6
5,5,6,6
5,5,6,5
5,5,7,6
6,5,6,6
5,5,7,6
5,5,6,6
5,5,6,5
5,5,7,6
6,6,7,7
7,6,8,7
7,6,8,7
7,6,8,7
7,7,8,8
7,7,9,8
8,8,9,8
8,8,9,8
8,7,8,7
7,6,7,6
6,6,7,7
7,6,7,6
6,6,7,6
6,6,7,7
7,7,8,8
7,9,9,9
10,9,10,9
9,9,10,9
9,9,10,9
8,8,9,8
8,8,8,7
7,7,8,7
7,7,8,7
8,8,9,9
8,9,10,9
9,10,11,11
10,10,12,11
11,11,11,10
9,10,11,10
11,10,12,11
11,10,12,11
10,10,11,11
10,10,11,10
9,9,11,10
10,9,11,10
10,10,11,10
10,10,11,10
10,10,11,10
10,10,11,10
10,10,11,10
10,10,12,11
11,10,12,11
11,11,13,12
12,12,13,13
13,12,13,12
12,11,13,12
12,11,13,12
12,11,13,12
12,11,12,11
11,11,12,11
11,11,13,12
11,11,12,11
11,10,11,10
10,10,12,10
10,10,11,10
10,9,11,10
10,9,11,10
10,10,12,11
11,11,12,12
11,11,13,12
12,11,12,11
11,10,12,11
10,10,11,10
10,10,11,10
10,10,12,11
11,10,12,11
10,10,12,11
11,10,12,11
11,10,11,10
10,9,11,10
10,9,11,10
10,10,11,11
11,10,12,11
11,10,12,11
10,10,11,10
10,10,11,11
11,11,12,11
11,11,12,11
10,10,11,11
10,10,11,11
11,10,12,11
10,10,12,11
11,11,12,11
11,11,12,11
11,11,12,11
11,11,12,11
11,11,12,12
12,11,13,12
11,11,13,12
12,12,13,12
12,12,13,12
12,12,13,12
12,11,13,12
12,12,13,13
13,12,14,13
13,12,14,13
13,12,14,13
12,12,13,12
11,11,12,11
11,11,13,12
12,12,13,12
12,12,13,12
12,12,13,12
12,12,13,12
12,11,12,11
10,11,12,11
11,12,13,12
12,11,12,12
11,11,12,11
11,11,13,12
11,11,12,11
11,12,12,11
10,11,12,11
10,10,11,11
11,11,12,11
10,10,11,10
10,10,10,9
9,9,10,9
8,8,9,9
8,9,10,10
10,9,11,10
10,10,11,10
10,9,11,9
9,9,10,9
9,9,9,9
8,9,9,9
9,8,9,8
8,8,9,8
8,8,9,8
8,9,10,9
9,9,10,9
9,9,10,9
9,8,10,9
8,8,10,9
9,9,10,10
10,10,11,10
9,9,10,9
9,9,10,9
9,9,10,10
9,10,11,10
10,10,11,10
10,9,10,10
9,9,10,9
9,9,10,10
10,10,11,10
9,10,11,11
10,11,11,11
11,11,11,12
11,12,13,12
12,12,13,12
12,12,13,13
12,12,13,12
12,12,14,12
12,11,13,12
12,11,12,12
12,11,12,11
11,11,12,11
11,10,12,11
11,11,12,11
11,11,12,11
11,10,12,11
10,10,12,11
10,10,11,10
9,9,10,10
9,9,11,10
10,10,11,10
10,9,10,10
10,10,11,9
9,8,9,8
5,6,4,7
8,8,8,8
11,11,8,7
8,8,9,8
8,8,9,8
8,8,9,8
9,8,10,8
8,8,10,9
8,7,8,7
7,7,8,7
6,6,7,7
6,6,7,6
6,6,6,6
6,6,7,6
7,7,8,7
7,7,8,8
7,7,8,8
8,8,9,9
9,9,10,9
8,8,9,8
8,8,9,8
8,8,9,9
8,9,10,9
9,8,10,9
9,10,11,10
10,10,11,11
10,10,11,11
10,10,12,11
11,10,12,11
11,11,12,11
11,10,12,11
10,10,11,10
9,9,10,9
9,8,9,9
9,8,10,9
9,8,10,9
9,8,10,9
8,8,9,8
8,8,8,7
7,7,8,7
7,7,8,7
7,7,9,7
7,7,9,7
7,7,9,7
7,8,9,9
9,9,10,9
9,9,10,9
9,9,10,9
9,9,11,10
10,10,11,10
10,10,11,10
10,10,11,10
10,9,10,9
9,9,10,9
7,7,8,8
8,8,9,8
8,8,9,8
8,8,9,8
8,8,10,9
8,8,10,9
9,9,10,10
9,9,10,10
9,9,10,10
9,9,10,9
8,8,9,9
9,9,10,10
10,10,11,10
10,10,11,11
11,11,12,12
12,12,13,12
12,12,13,12
12,12,13,12
12,12,13,12
11,11,13,12
12,12,13,12
12,12,13,13
13,14,14,14
14,14,15,14
14,13,15,14
14,14,15,14
14,14,15,15
14,14,15,15
14,14,15,14
14,13,15,14
14,14,16,15
14,15,16,15
15,16,16,16
16,17,17,17
17,18,19,19
18,19,20,20
19,20,21,20
20,20,20,19
19,18,19,19
19,19,20,19
19,19,20,20
20,19,20,19
19,19,20,19
19,18,19,19
19,19,20,19
19,19,20,19
19,19,20,19
19,19,20,20
19,21,21,22
22,24,23,24
24,24,24,24
23,24,24,24
24,23,25,24
23,23,24,23
22,23,24,23
23,23,25,24
24,23,23,23
22,23,23,23
23,25,25,26
25,25,27,26
25,25,26,25
24,25,25,25
24,24,25,25
24,24,26,25
24,24,26,25
24,24,26,25
24,25,26,24
24,24,24,23
23,23,24,22
22,23,23,24
23,24,24,23
23,22,23,22
22,22,23,21
21,21,22,21
21,20,21,20
20,20,21,20
20,20,21,20
20,21,22,21
21,21,22,22
22,21,23,22
22,22,23,23
23,22,23,22
22,23,23,23
22,22,22,21
20,21,21,21
21,21,22,22
21,22,22,22
21,23,23,23
23,22,23,22
21,21,22,22
21,20,22,21
20,22,22,22
15,18,17,18
18,17,19,18
18,18,19,18
17,17,19,18
18,18,19,19
18,18,19,18
18,19,20,19
19,19,20,19
18,18,20,19
18,18,20,19
19,19,20,20
19,19,20,20
20,21,21,21
21,21,23,22
21,20,22,21
21,20,21,20
20,20,22,20
19,19,20,19
19,19,19,18
17,18,19,18
18,18,19,19
18,18,19,18
18,18,18,17
17,16,17,16
16,16,18,17
17,16,18,17
17,18,18,18
18,18,19,18
18,18,19,18
18,18,19,18
18,18,19,18
18,18,19,18
18,18,19,19
18,19,20,19
19,20,21,21
20,20,22,21
