Date,Open,High,Low,Close,Adj Close,Volume
1998-08-05,27.864999771118164,27.864999771118164,27.864999771118164,27.864999771118164,15.909111022949219,500
1998-08-06,27.864999771118164,27.864999771118164,27.864999771118164,27.864999771118164,15.909111022949219,0
1998-08-07,27.864999771118164,27.864999771118164,27.864999771118164,27.864999771118164,15.909111022949219,0
1998-08-10,27.864999771118164,27.864999771118164,27.864999771118164,27.864999771118164,15.909111022949219,0
1998-08-11,27.864999771118164,27.864999771118164,27.864999771118164,27.864999771118164,15.909111022949219,0
1998-08-12,25.30900001525879,25.30900001525879,25.30900001525879,25.30900001525879,14.44980525970459,1000
1998-08-13,25.30900001525879,25.30900001525879,25.30900001525879,25.30900001525879,14.44980525970459,0
1998-08-14,25.30900001525879,25.81999969482422,25.30900001525879,25.81999969482422,14.741555213928223,4000
1998-08-17,25.81999969482422,25.81999969482422,25.81999969482422,25.81999969482422,14.741555213928223,500
1998-08-18,24.0310001373291,24.0310001373291,24.0310001373291,24.0310001373291,13.720148086547852,1500
1998-08-19,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,500
1998-08-20,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-08-21,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-08-24,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-08-25,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-08-26,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-08-27,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-08-28,22.75200080871582,23.007999420166016,22.75200080871582,26.332000732421875,15.033872604370117,1000
1998-08-31,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-09-01,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-09-02,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-09-03,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-09-04,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-09-07,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-09-08,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-09-09,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-09-10,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-09-11,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-09-14,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-09-15,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-09-16,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-09-17,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-09-18,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-09-21,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-09-22,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-09-23,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-09-24,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-09-25,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-09-28,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-09-29,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-09-30,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-10-01,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-10-02,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-10-05,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-10-06,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-10-07,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-10-08,26.332000732421875,26.332000732421875,26.332000732421875,26.332000732421875,15.033872604370117,0
1998-10-09,19.684999465942383,19.684999465942383,19.684999465942383,19.684999465942383,11.238865852355957,2000
1998-10-12,19.940000534057617,19.940000534057617,19.940000534057617,19.940000534057617,11.384453773498535,1000
1998-10-13,19.552000045776367,20.027000427246094,19.552000045776367,19.634000778198242,11.209745407104492,3050
1998-10-14,19.634000778198242,19.634000778198242,19.634000778198242,19.634000778198242,11.209745407104492,0
1998-10-15,20.57900047302246,20.57900047302246,20.323999404907227,20.45199966430664,11.676773071289062,2250
1998-10-16,20.45199966430664,20.45199966430664,20.45199966430664,20.45199966430664,11.676773071289062,0
1998-10-19,20.707000732421875,20.707000732421875,20.707000732421875,20.707000732421875,11.822360038757324,1000
1998-10-20,20.45199966430664,20.45199966430664,19.68000030517578,19.68000030517578,11.236011505126953,3500
1998-10-21,19.423999786376953,19.423999786376953,19.423999786376953,19.423999786376953,11.089852333068848,1000
1998-10-22,18.913000106811523,18.917999267578125,18.913000106811523,18.917999267578125,10.800954818725586,5500
1998-10-23,19.80699920654297,19.940000534057617,19.80699920654297,19.940000534057617,11.384453773498535,2050
1998-10-26,19.940000534057617,20.319000244140625,19.915000915527344,19.915000915527344,11.370180130004883,3500
1998-10-27,20.292999267578125,20.45199966430664,20.292999267578125,20.45199966430664,11.676773071289062,3800
1998-10-28,20.45199966430664,20.45199966430664,20.45199966430664,20.45199966430664,11.676773071289062,300
1998-10-29,20.349000930786133,20.45199966430664,20.05299949645996,20.45199966430664,11.676773071289062,10400
1998-10-30,20.45199966430664,20.84000015258789,20.45199966430664,20.45199966430664,11.676773071289062,16000
1998-11-02,21.23900032043457,22.94700050354004,21.23900032043457,22.190000534057617,12.669057846069336,3600
1998-11-03,22.73200035095215,22.73200035095215,22.190000534057617,22.190000534057617,12.669057846069336,100
1998-11-04,22.30299949645996,23.003000259399414,22.30299949645996,23.003000259399414,13.133228302001953,2100
1998-11-05,22.56800079345703,22.61400032043457,22.190000534057617,22.61400032043457,12.911136627197266,1700
1998-11-06,22.434999465942383,22.61400032043457,22.01099967956543,22.61400032043457,12.911136627197266,2538
1998-11-09,22.61400032043457,22.61400032043457,22.61400032043457,22.61400032043457,12.911136627197266,0
1998-11-10,22.61400032043457,22.61400032043457,22.61400032043457,22.61400032043457,12.911136627197266,0
1998-11-11,21.56599998474121,21.56599998474121,21.56599998474121,21.56599998474121,12.31279468536377,600
1998-11-12,21.2189998626709,21.62299919128418,21.2189998626709,21.62299919128418,12.3453369140625,200
1998-11-13,21.62299919128418,21.62299919128418,21.62299919128418,21.62299919128418,12.3453369140625,0
1998-11-16,21.986000061035156,22.496999740600586,21.986000061035156,22.496999740600586,12.844335556030273,2700
1998-11-17,21.986000061035156,21.986000061035156,21.729999542236328,21.729999542236328,12.406426429748535,600
1998-11-18,21.729999542236328,21.729999542236328,21.729999542236328,21.729999542236328,12.406426429748535,0
1998-11-19,21.408000946044922,21.408000946044922,21.408000946044922,21.408000946044922,12.22258472442627,1000
1998-11-20,21.408000946044922,21.408000946044922,21.408000946044922,21.408000946044922,12.22258472442627,0
1998-11-23,21.986000061035156,21.986000061035156,21.408000946044922,21.408000946044922,12.22258472442627,9700
1998-11-24,21.474000930786133,21.93400001525879,20.96299934387207,21.93400001525879,12.522893905639648,11500
1998-11-25,20.707000732421875,20.707000732421875,20.707000732421875,20.707000732421875,11.822360038757324,100
1998-11-26,20.246999740600586,20.45199966430664,19.429000854492188,19.992000579833984,11.414142608642578,14000
1998-11-27,20.195999145507812,20.349000930786133,20.195999145507812,20.349000930786133,11.617972373962402,1000
1998-11-30,19.888999938964844,20.165000915527344,19.429000854492188,19.429000854492188,11.092700958251953,2165
1998-12-01,19.78700065612793,20.11400032043457,19.429000854492188,19.429000854492188,11.092700958251953,3300
1998-12-02,20.45199966430664,20.45199966430664,19.80699920654297,19.80699920654297,11.308518409729004,700
1998-12-03,20.400999069213867,20.400999069213867,19.450000762939453,20.18600082397461,11.524904251098633,1528
1998-12-04,20.18600082397461,20.18600082397461,20.18600082397461,20.18600082397461,11.524904251098633,0
1998-12-07,20.211000442504883,21.16699981689453,20.211000442504883,20.45199966430664,11.676773071289062,7100
1998-12-08,20.757999420166016,21.54599952697754,20.45199966430664,20.45199966430664,11.676773071289062,5615
1998-12-09,20.96299934387207,20.96299934387207,19.940000534057617,20.165000915527344,11.512914657592773,5400
1998-12-10,19.940000534057617,19.940000534057617,19.940000534057617,19.940000534057617,11.384453773498535,100
1998-12-11,19.822999954223633,19.940000534057617,19.566999435424805,19.940000534057617,11.384453773498535,1500
1998-12-14,19.54199981689453,20.283000946044922,19.54199981689453,20.283000946044922,11.58028507232666,500
1998-12-15,20.660999298095703,20.660999298095703,20.660999298095703,20.660999298095703,11.796098709106445,200
1998-12-16,20.660999298095703,20.660999298095703,20.660999298095703,20.660999298095703,11.796098709106445,0
1998-12-17,20.06800079345703,20.06800079345703,20.06800079345703,20.06800079345703,11.45753288269043,200
1998-12-18,20.44099998474121,20.44099998474121,20.058000564575195,20.06800079345703,11.45753288269043,2400
1998-12-21,19.940000534057617,20.18600082397461,19.450000762939453,20.18600082397461,11.524904251098633,3500
1998-12-22,19.94499969482422,19.94499969482422,19.94499969482422,19.94499969482422,11.387306213378906,62
1998-12-23,19.83799934387207,19.83799934387207,19.32699966430664,19.429000854492188,11.092700958251953,2150
1998-12-24,19.429000854492188,19.429000854492188,19.429000854492188,19.429000854492188,11.092700958251953,0
1998-12-25,19.429000854492188,19.429000854492188,19.429000854492188,19.429000854492188,11.092700958251953,0
1998-12-28,19.940000534057617,20.69700050354004,19.582000732421875,20.69700050354004,11.81665325164795,7500
1998-12-29,20.96299934387207,21.729999542236328,20.96299934387207,21.729999542236328,12.406426429748535,1810
1998-12-30,21.474000930786133,21.474000930786133,21.474000930786133,21.474000930786133,12.26026725769043,500
1998-12-31,21.474000930786133,21.474000930786133,21.474000930786133,21.474000930786133,12.26026725769043,0
1999-01-01,21.474000930786133,21.474000930786133,21.474000930786133,21.474000930786133,12.26026725769043,0
1999-01-04,22.5,22.5,22.5,22.5,12.846049308776855,600
1999-01-05,22.200000762939453,22.420000076293945,22.0,22.200000762939453,12.674765586853027,3750
1999-01-06,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,12.674765586853027,600
1999-01-07,22.200000762939453,22.209999084472656,22.200000762939453,22.209999084472656,12.680475234985352,1800
1999-01-08,21.299999237060547,21.299999237060547,21.299999237060547,21.299999237060547,12.160924911499023,100
